id,name,chain_type,address,phone,website,latitude,longitude,rating,reviews_count,price_level,opening_hours,opening_hours_enhanced,opening_hours_compact,business_status,types,vicinity,searchCity,collectionMethod,placeId,googleMapsUrl,last_updated,data_confidence
104,笠岡市 市民体育センター,その他,日本、〒714-0095 岡山県笠岡市八番町１−９,0865-63-1031,,34.494534,133.519852,3.6,15,,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,⏰ 月～日: 9時00分～21時00分,9:00～21:00,OPERATIONAL,"health, establishment, gym, point_of_interest",笠岡市八番町１−９,笠岡市,nearby_search,ChIJIcl9YvZqUTURQ3-t7Rl8ijk,https://maps.google.com/?place_id=ChIJIcl9YvZqUTURQ3-t7Rl8ijk,2025-07-28,0.90
105,ノーリミッツ 岡山,その他,日本、〒719-0302 岡山県浅口郡里庄町新庄２９１７−１ 山こやビル 2階,0865-61-4742,https://nolimits-gym-okayama.com/,34.5056785,133.5504398,4.5,10,,月曜日: 14時00分～23時00分; 火曜日: 14時00分～23時00分; 水曜日: 14時00分～23時00分; 木曜日: 定休日; 金曜日: 14時00分～23時00分; 土曜日: 12時00分～18時00分; 日曜日: 10時00分～18時00分,"⏰ 月～水・金: 14時00分～23時00分
🚫 定休日: 木
⏰ 土: 12時00分～18時00分
⏰ 日: 10時00分～18時00分",木定休,OPERATIONAL,"point_of_interest, gym, health, establishment",里庄町新庄２９１７−１ 山こやビル 2階,笠岡市,nearby_search,ChIJn_GQ5xNBUTURMKiqEI7GdOE,https://maps.google.com/?place_id=ChIJn_GQ5xNBUTURMKiqEI7GdOE,2025-07-28,1.00
106,シャープ福山スポーツセンター,その他,日本、〒721-0924 広島県福山市大門町旭１,050-5433-8225,http://kenpo.sharp.co.jp/home/top/health_promotion/sports_fukuyama.html,34.5017778,133.4546809,3.8,25,,月曜日: 12時30分～21時00分; 火曜日: 12時30分～21時00分; 水曜日: 12時30分～21時00分; 木曜日: 12時30分～21時00分; 金曜日: 12時30分～21時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 12時30分～21時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"health, gym, point_of_interest, establishment",福山市大門町旭１,笠岡市,nearby_search,ChIJ4ZvoPkMVUTUR3nWI8DWBcXY,https://maps.google.com/?place_id=ChIJ4ZvoPkMVUTUR3nWI8DWBcXY,2025-07-28,1.00
107,Smile Inn Yoga（スマイル イン ヨガ）,その他,日本、〒719-0301 岡山県浅口郡里庄町里見２６６３−３,080-9137-4334,https://www.instagram.com/laughing_buddha_cafe?igsh=MWR2N2o0OWZ0NzIw&utm_source=qr,34.5145001,133.559917,,,,月曜日: 定休日; 火曜日: 9時45分～17時00分; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 定休日; 土曜日: 定休日; 日曜日: 定休日,"🚫 定休日: 月・水～日
⏰ 火: 9時45分～17時00分",月・水・木・金・土・日定休,OPERATIONAL,"gym, health, establishment, point_of_interest",里庄町里見２６６３−３,笠岡市,nearby_search,ChIJZWGS3FNBUTURM9c7WESwyyQ,https://maps.google.com/?place_id=ChIJZWGS3FNBUTURM9c7WESwyyQ,2025-07-28,0.90
108,浅口市勤労者��育センター,その他,日本、〒719-0243 岡山県浅口市鴨方町鴨方２２４４−６,0865-44-7002,,34.531797,133.583763,3,1,,,営業時間不明,営業時間不明,OPERATIONAL,"health, point_of_interest, gym, establishment",浅口市鴨方町鴨方２２４４−６,笠岡市,nearby_search,ChIJNawP3LZDUTURrM1PV0n9fds,https://maps.google.com/?place_id=ChIJNawP3LZDUTURrM1PV0n9fds,2025-07-28,0.70
109,フクツーけんこうプラザ,その他,日本、〒721-0942 広島県福山市引野町２丁目４−２０ 福山通運健康保険組合保険会館,084-924-2012,,34.497988,133.415721,5,1,,月曜日: 9時00分～17時00分; 火曜日: 9時00分～17時00分; 水曜日: 9時00分～17時00分; 木曜日: 9時00分～17時00分; 金曜日: 9時00分～17時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 9時00分～17時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"health, gym, establishment, point_of_interest",福山市引野町２丁目４−２０ 福山通運健康保険組合保険会館,笠岡市,nearby_search,ChIJVVVFhQUUUTURp8XAeISUaqU,https://maps.google.com/?place_id=ChIJVVVFhQUUUTURp8XAeISUaqU,2025-07-28,0.80
110,パーソナルトレーニングジムWAKE,その他,日本、〒721-0942 広島県福山市引野町３丁目２３−６,084-959-5092,https://www.wakegym.jp/,34.4929894,133.412789,4.8,72,,月曜日: 10時00分～22時15分; 火曜日: 10時00分～22時15分; 水曜日: 10時00分～22時15分; 木曜日: 10時00分～22時15分; 金曜日: 10時00分～22時15分; 土曜日: 10時00分～22時15分; 日曜日: 定休日,"⏰ 月～土: 10時00分～22時15分
🚫 定休日: 日",日定休,OPERATIONAL,"health, gym, point_of_interest, establishment",福山市引野町３丁目２３−６,笠岡市,nearby_search,ChIJPSS3n_gTUTURFiL-znym_5k,https://maps.google.com/?place_id=ChIJPSS3n_gTUTURFiL-znym_5k,2025-07-28,1.00
111,カーブス ハローズ東福山,Curves,日本、〒721-0942 広島県福山市引野町３丁目３５−１１,084-941-2294,https://www.curves.co.jp/gmb690/?s_id=91777,34.4898051,133.4108412,4.9,13,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"gym, point_of_interest, establishment, health, spa",福山市引野町３丁目３５−１１,笠岡市,nearby_search,ChIJTziisP4TUTURjqv6lekeRhE,https://maps.google.com/?place_id=ChIJTziisP4TUTURjqv6lekeRhE,2025-07-28,1.00
112,井原市立 井原体育館,その他,日本、〒715-0021 岡山県井原市上出部町１６７１−１,0866-63-0444,https://www.city.ibara.okayama.jp/soshiki/38/1590.html,34.588484,133.46264,3.8,21,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, point_of_interest, gym, health",井原市上出部町１６７１−１,笠岡市,nearby_search,ChIJ48_JhBI_UTURUuwdBiOjdXA,https://maps.google.com/?place_id=ChIJ48_JhBI_UTURUuwdBiOjdXA,2025-07-28,0.90
113,スポーツクラブ＆サウナ ルネサンス 福山春日24,その他,日本、〒721-0907 広島県福山市春日町５丁目１７−１３,084-945-1777,https://www.s-re.jp/fukuyama-kasuga/?utm_source=google&utm_medium=gMybusiness,34.5031835,133.4061977,3.7,77,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 0時00分～22時30分; 金曜日: 定休日; 土曜日: 10時00分～0時00分; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"gym, establishment, health, point_of_interest",福山市春日町５丁目１７−１３,笠岡市,nearby_search,ChIJg61WL6gWUTURGYCvHbrP_Qo,https://maps.google.com/?place_id=ChIJg61WL6gWUTURGYCvHbrP_Qo,2025-07-28,1.00
114,アシスト24浅口里庄店,その他,日本、〒719-0301 岡山県浅口郡里庄町里見４３２５−１,0865-64-7588,https://24fitness-assist.com/asaguchi,34.5207024,133.5749417,4.4,9,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"point_of_interest, health, spa, establishment, gym",里庄町里見４３２５−１,笠岡市,nearby_search,ChIJiXukPk1DUTURGoE-6WMFVmg,https://maps.google.com/?place_id=ChIJiXukPk1DUTURGoE-6WMFVmg,2025-07-28,1.00
115,chocoZAP福山大門,その他,日本、〒721-0926 広島県福山市大門町４丁目１５−４７ 大門町店舗 1F,,https://chocozap.jp/?utm_source=googlemap&utm_campaign=googlemap&utm_term=fukuyamadaimon&utm_content=choco0249&utm_medium=googlemap,34.4908957,133.4397798,3.3,18,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, establishment, gym, spa, point_of_interest",福山市大門町４丁目１５−４７ 大門町店舗 1F,笠岡市,nearby_search,ChIJr_LtZCYVUTURK8WGr-OfrI8,https://maps.google.com/?place_id=ChIJr_LtZCYVUTURK8WGr-OfrI8,2025-07-28,0.90
116,カーブス ハピータウン鴨方,Curves,日本、〒719-0252 岡山県浅口市鴨方町六条院中２１２８−１,0865-44-0300,https://www.curves.co.jp/gmb690/?s_id=92142,34.5238424,133.5824672,4.6,17,,"月曜日: 10時00分～13時00分, 15時00分～19時00���; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月:
   午前 10時00分～13時00分
   午後 15時00分～19時00���
⏰ 火～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, health, spa, point_of_interest, gym",浅口市鴨方町六条院中２１２８−１,笠岡市,nearby_search,ChIJ-artwqVDUTURYrAowWgx880,https://maps.google.com/?place_id=ChIJ-artwqVDUTURYrAowWgx880,2025-07-28,1.00
117,JFEスチール体育館,その他,日本、〒721-0927 広島県福山市大門町津之下１５９４,084-945-3148,,34.4805755,133.4300677,2.8,17,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"point_of_interest, gym, establishment, health",福山市大門町１５９４,笠岡市,nearby_search,ChIJ4YX4BYwTUTURFLFTSYeg2U8,https://maps.google.com/?place_id=ChIJ4YX4BYwTUTURFLFTSYeg2U8,2025-07-28,0.90
118,ヨガスタジオravi｜福山店,その他,日本、〒721-0953 広島県福山市一文字町２４−１ 福山コロナワールド 2F,,https://www.yogastudio-ravi.com/,34.465553,133.4065434,3.7,6,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 10時00分～21時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"gym, point_of_interest, health, establishment",福山市一文字町２４−１ 福山コロナワールド 2F,笠岡市,nearby_search,ChIJI2eZF20RUTURS0oa1FMbXMc,https://maps.google.com/?place_id=ChIJI2eZF20RUTURS0oa1FMbXMc,2025-07-28,0.90
119,たく整骨院,その他,日本、〒715-0021 岡山県井原市上出部町５７３,0866-62-8080,http://www.taku-seikotu.com/,34.5934536,133.4654288,4.5,4,,"月曜日: 9時00分～12時30分, 15時00分～19時00分; 火曜日: 定休日; 水曜日: 9時00分～12時30分, 15時00分～19時00分; 木曜日: 9時00分～12時30分, 15時00分～19時00分; 金曜日: 9時00分～12時30分, 15時00分～19時00分; 土曜日: 9時00分～12時30分, 15時00分～19時00分; 日曜日: 9時00分～12時00分","⏰ 月・水～土:
   午前 9時00分～12時30分
   午後 15時00分～19時00分
🚫 定休日: 火
⏰ 日: 9時00分～12時00分",火定休,OPERATIONAL,"establishment, gym, health, point_of_interest",井原市上出部町５７３,笠岡市,nearby_search,ChIJqdakOms_UTUR-QYS0UIITNE,https://maps.google.com/?place_id=ChIJqdakOms_UTUR-QYS0UIITNE,2025-07-28,0.90
120,ジャザサイズ福山南手城フィットネスセンター,その他,日本、〒721-0963 広島県福山市南手城町４丁目１０−５,090-2864-3021,https://m.facebook.com/jazzercise.fukuyama.minamiteshiro/,34.4823447,133.3970377,4.8,8,,,営業時間不明,営業時間不明,OPERATIONAL,"gym, establishment, point_of_interest, health",福山市南手城町４丁目１０−５,笠岡市,nearby_search,ChIJq6o2U10RUTURuU_m5DlR0iY,https://maps.google.com/?place_id=ChIJq6o2U10RUTURuU_m5DlR0iY,2025-07-28,0.90
121,カーブス ゆめタウン井原,Curves,日本、〒715-0022 岡山県井原市下出部町２丁目１１−２ ゆめタウン井原店 2F,0866-67-3411,https://www.curves.co.jp/gmb690/?s_id=91647,34.5832405,133.4396446,4.7,6,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"point_of_interest, gym, spa, establishment, health",井原市下出部町２丁目１１−２ ゆめタウン井原店 2F,笠岡市,nearby_search,ChIJKeSScVE-UTURDDMkcwvhrXQ,https://maps.google.com/?place_id=ChIJKeSScVE-UTURDDMkcwvhrXQ,2025-07-28,1.00
122,Ｃ−ｐｏｗｅｒ,その他,日本、〒721-0975 広島県福山市西深津町２丁目１３−１４,084-982-8985,https://c-power.info/,34.4968578,133.3802977,5,3,,月曜日: 9時00分～20時00分; 火曜日: 9時00分～20時00分; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20時00分; 土曜日: 9時00分～20時00分; 日曜日: 定休日,"⏰ 月～土: 9時00分～20時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, health, gym, point_of_interest",福山市西深津町２丁目１３−１４,笠岡市,nearby_search,ChIJX4sP-DoRUTURtwOO74d5YVs,https://maps.google.com/?place_id=ChIJX4sP-DoRUTURtwOO74d5YVs,2025-07-28,0.90
123,エニタイムフィットネス 福山新涯店,エニタイムフィットネス,日本、〒721-0955 広島県福山市新涯町３丁目２０−３,084-920-2577,http://www.anytimefitness.co.jp/shingai/,34.461646,133.3914947,3.8,57,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, gym, spa, point_of_interest, establishment",福山市新涯町３丁目２０−３,笠岡市,nearby_search,ChIJN1U1VZkRUTURuK4KZBVnjB8,https://maps.google.com/?place_id=ChIJN1U1VZkRUTURuK4KZBVnjB8,2025-07-28,1.00
124,カーブス 新涯,Curves,日本、〒721-0958 広島県福山市西新涯町２丁目２２−３,084-954-2294,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=90789,34.4573275,133.3840544,4.2,25,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜��: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月・水～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"spa, point_of_interest, gym, establishment, health",福山市西新涯町２丁目２２−３,笠岡市,nearby_search,ChIJ7co2R7wRUTURI0nAaSPJDko,https://maps.google.com/?place_id=ChIJ7co2R7wRUTURI0nAaSPJDko,2025-07-28,1.00
125,ファシオール スタジオ/バレエ・ヨガ,その他,日本、〒720-0802 広島県福山市松浜町３丁目７−４２,084-927-5848,https://facior.jp/salons/honten/studio/,34.4795681,133.3751011,4.7,7,,月曜日: 10時00分～20時15分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～20時30分; 木曜日: 10時00分～20時15分; 金曜日: 10時00分～20時30分; 土曜日: 10時00分～19時15分; 日曜日: 10時00分～19時00分,"⏰ 月・木: 10時00分～20時15分
⏰ 火: 10時00分～21時00分
⏰ 水・金: 10時00分～20時30分
⏰ 土: 10時00分～19時15分
⏰ 日: 10時00分～19時00分",10:00～20:15,OPERATIONAL,"gym, health, point_of_interest, establishment",福山市松浜町３丁目７−４２,笠岡市,nearby_search,ChIJbf2dSQQRUTUR0iBKhyX8WWM,https://maps.google.com/?place_id=ChIJbf2dSQQRUTUR0iBKhyX8WWM,2025-07-28,1.00
126,ホットヨガスタジオCOCONOHA福山店,その他,日本、〒721-0958 広島県福山市西新涯町２丁目１７−２４,084-954-0680,http://coconoha-yoga.com/,34.4589818,133.381833,4.8,29,,"月曜日: 9時00分～12時30分, 18時00分～21時30分; 火曜日: 9時00分～12時30分, 18時00分～21時30分; 水曜日: 9時00分～12時30分, 18時00分～21時30分; 木曜日: 9時00分～12時30分, 18時00分～21時30分; 金曜日: 9時00分～12時30分, 19時30分～21時30分; 土曜日: 9時00分～14時30分; 日曜日: 9時00分～14時30分","⏰ 月～木:
   午前 9時00分～12時30分
   午後 18時00分～21時30分
⏰ 金:
   午前 9時00分～12時30分
   午後 19時30分～21時30分
⏰ 土・日: 9時00分～14時30分",9:00～12:30・18:00～21:30,OPERATIONAL,"point_of_interest, gym, health, establishment",福山市西新涯町２丁目１７−２４,笠岡市,nearby_search,ChIJuRgRm7sRUTUR88uIZPd-W30,https://maps.google.com/?place_id=ChIJuRgRm7sRUTUR88uIZPd-W30,2025-07-28,1.00
127,なお整骨院,その他,日本、〒720-0072 広島県福山市吉津町１２−１８,084-925-6007,http://nao-seikotuin.jimdo.com/,34.4967137,133.3681353,4.9,19,,月曜日: 9時00分～21時30分; 火曜日: 9時00分～21時30分; 水曜日: 9時00分～21時30分; 木曜日: 9時00分～21時30分; 金曜日: 9時00分～21時30分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 9時00分～21時30分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"health, gym, establishment, point_of_interest",福山市吉津町１２−１８,笠岡市,nearby_search,ChIJd4GT56cWUTUR_Bb2niXS7X8,https://maps.google.com/?place_id=ChIJd4GT56cWUTUR_Bb2niXS7X8,2025-07-28,1.00
